derepID	derepSize	taxid	taxname	rank	group	group.rank	superkingdom	kingdom	phylum	class	order	family	genus	species	amp_length
AP006229.1_q901_a98	1	221863	Chirocentrus dorab	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-3	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Chirocentridae	Chirocentrus	Chirocentrus dorab	98
MH194782.1_q391_a99	8	1439332	Aphanius furcatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius furcatus	99
AF449378.1_q345_a99	2	136835	Aphanius iberus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius iberus	99
FJ211845.1_q903_a98	1	8222	Gillichthys mirabilis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gillichthys	Gillichthys mirabilis	98
GU109281.1_q906_a101	2	321164	Scomberomorus niphonius	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Scombridae	Scomberomorus	Scomberomorus niphonius	101
KT908039.1_q911_a100	1	215352	Brama japonica	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Bramidae	Brama	Brama japonica	100
KY798475.1_q867_a99	1	120844	Melanotaenia fluviatilis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Melanotaeniidae	Melanotaenia	Melanotaenia fluviatilis	99
AP006231.1_q899_a99	1	221867	Salanx ariakensis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Osmeriformes	Salangidae	Salanx	Salanx ariakensis	99
AF451662.1_q391_a99	1	195833	Aphanius transgrediens	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius transgrediens	99
FJ211846.1_q903_a98	1	79683	Gillichthys seta	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gillichthys	Gillichthys seta	98
JQ027694.1_q904_a98	1	1054643	Trypauchen vagina	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Trypauchen	Trypauchen vagina	98
AP018059.1_q901_a99	2	1821171	Schismatogobius marmoratus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Schismatogobius	Schismatogobius marmoratus	99
KY798476.1_q840_a99	1	120827	Melanotaenia splendida tatei	subspecies	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Melanotaeniidae	Melanotaenia	Melanotaenia splendida	99
AF449379.1_q345_a99	1	136835	Aphanius iberus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius iberus	99
AP006232.1_q898_a100	1	221869	Sundasalanx mekongensis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-3	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sundasalanx	Sundasalanx mekongensis	100
KY798477.1_q848_a100	1	613161	Craterocephalus fluviatilis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Atherinidae	Craterocephalus	Craterocephalus fluviatilis	100
AF449381.1_q345_a99	1	136835	Aphanius iberus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius iberus	99
KF374950.1_q846_a102	1	1111457	Agonostomus catalai	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Agonostomus	Agonostomus catalai	102
KJ960194.1_q900_a99	1	1550065	Siniperca chuatsi x Siniperca knerii	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Centrarchiformes	Sinipercidae	Siniperca	Siniperca chuatsi x Siniperca knerii	99
KT266870.1_q1894_a100	2	83385	Salvelinus albus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Salvelinus	Salvelinus albus	100
KT284932.1_q902_a101	1	586835	Nemateleotris decora	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Nemateleotris	Nemateleotris decora	101
AP018061.1_q901_a99	3	1821171	Schismatogobius marmoratus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Schismatogobius	Schismatogobius marmoratus	99
KY798478.1_q849_a100	1	613160	Craterocephalus amniculus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Atherinidae	Craterocephalus	Craterocephalus amniculus	100
AF449382.1_q345_a99	3	136835	Aphanius iberus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius iberus	99
DQ164132.1_q402_a99	1	347723	Macropharyngodon cyanoguttatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Macropharyngodon	Macropharyngodon cyanoguttatus	99
AM910409.1_q900_a100	1	227976	Salmo trutta trutta	subspecies	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Salmo	Salmo trutta	100
KF374951.1_q837_a99	3	443748	Aldrichetta forsteri	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Aldrichetta	Aldrichetta forsteri	99
KP342509.1_q899_a100	1	1620288	Sinobdella sinensis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Synbranchiformes	Mastacembelidae	Sinobdella	Sinobdella sinensis	100
KY563343.1_q900_a98	1	369910	Cottus volki	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Cottidae	Cottus	Cottus volki	98
KY798479.1_q859_a99	1	120857	Craterocephalus stercusmuscarum fulvus	subspecies	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Atherinidae	Craterocephalus	Craterocephalus stercusmuscarum	99
DQ164133.1_q409_a99	1	241318	Macropharyngodon geoffroy	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Macropharyngodon	Macropharyngodon geoffroy	99
KP744903.1_q545_a98	20	2057843	Hippocampus haema	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Syngnathiformes	Syngnathidae	Hippocampus	Hippocampus haema	98
KY563344.1_q900_a98	1	369910	Cottus volki	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Cottidae	Cottus	Cottus volki	98
AP018063.1_q903_a100	10	1916784	Schismatogobius ampluvinculus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Schismatogobius	Schismatogobius ampluvinculus	100
KY798480.1_q842_a99	1	37273	Gambusia holbrooki	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Poeciliidae	Gambusia	Gambusia holbrooki	99
DQ164134.1_q411_a99	1	347724	Macropharyngodon kuiteri	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Macropharyngodon	Macropharyngodon kuiteri	99
KF983849.1_q390_a99	6	195837	Aphanius ginaonis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius ginaonis	99
KF374952.1_q838_a98	1	1111458	Cestraeus goldiei	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Cestraeus	Cestraeus goldiei	98
KR362299.1_q908_a99	1	290247	Lutjanus peru	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Lutjanidae	Lutjanus	Lutjanus peru	99
KY563345.1_q903_a98	2	290627	Cottus amblystomopsis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Cottidae	Cottus	Cottus amblystomopsis	98
AP018064.1_q904_a100	11	1916784	Schismatogobius ampluvinculus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Schismatogobius	Schismatogobius ampluvinculus	100
AF449385.1_q345_a99	1	195834	Aphanius apodus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius apodus	99
KF374953.1_q845_a98	1	1515628	Cestraeus plicatilis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Cestraeus	Cestraeus plicatilis	98
AP017945.1_q911_a103	1	1267197	Opisthopterus tardoore	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-3	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Pristigasteridae	Opisthopterus	Opisthopterus tardoore	103
NC_040225.1_q906_a101	2	2489112	Epinephelus moara x Epinephelus tukula	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Serranidae	Epinephelus	Epinephelus moara x Epinephelus tukula	101
AP004100.1_q903_a101	1	170189	Alepocephalus tenebrosus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Alepocephaliformes	Alepocephalidae	Alepocephalus	Alepocephalus tenebrosus	101
AF449386.1_q345_a98	1	30737	Aphanius mento	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius mento	98
DQ164136.1_q414_a99	1	317483	Macropharyngodon negrosensis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Macropharyngodon	Macropharyngodon negrosensis	99
KF983851.1_q400_a99	1	37268	Aphanius dispar	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius dispar	99
KF374954.1_q841_a99	3	1040949	Chaenomugil proboscideus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Chaenomugil	Chaenomugil proboscideus	99
KT781104.1_q901_a98	1	497222	Amblychaeturichthys hexanema	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Amblychaeturichthys	Amblychaeturichthys hexanema	98
AP004101.1_q902_a99	1	170193	Lipolagus ochotensis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Argentiniformes	Bathylagidae	Lipolagus	Lipolagus ochotensis	99
AF449387.1_q345_a98	1	30737	Aphanius mento	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius mento	98
JQ406402.1_q281_a98	1	980328	Gymnocanthus galeatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Cottidae	Gymnocanthus	Gymnocanthus galeatus	98
KF983852.1_q396_a99	1	37268	Aphanius dispar	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius dispar	99
KT716513.1_q907_a100	1	1070326	Hypseleotris sp. HAxHB	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Hypseleotris	Hypseleotris sp. HAxHB	100
AP017947.1_q908_a102	1	454028	Dussumieria elopsoides	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-3	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Dussumieriidae	Dussumieria	Dussumieria elopsoides	102
AP004102.1_q894_a98	1	75939	Dallia pectoralis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Esociformes	Umbridae	Dallia	Dallia pectoralis	98
AF449388.1_q345_a98	1	30737	Aphanius mento	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius mento	98
KF983853.1_q398_a99	2	37268	Aphanius dispar	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius dispar	99
KF374955.1_q837_a100	3	48171	Chelon labrosus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Chelon	Chelon labrosus	100
KT124232.1_q895_a99	6	8010	Esox lucius	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Esociformes	Esocidae	Esox	Esox lucius	99
AF449389.1_q345_a98	1	30737	Aphanius mento	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius mento	98
KC663435.1_q900_a99	1	283034	Sander canadensis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Sander	Sander canadensis	99
KF374956.1_q837_a100	2	48191	Chelon auratus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Chelon	Chelon auratus	100
KR061357.1_q899_a99	1	1137050	Cyprinodon variegatus variegatus	subspecies	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Cyprinodontidae	Cyprinodon	Cyprinodon variegatus	99
MK007151.1_q307_a103	1	1399765	Zoramia viridiventer	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Zoramia	Zoramia viridiventer	103
AP004104.1_q900_a98	2	61620	Galaxias maculatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Galaxiiformes	Galaxiidae	Galaxias	Galaxias maculatus	98
AF449390.1_q345_a99	1	195838	Aphanius sirhani	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius sirhani	99
AP006742.1_q902_a99	1	264149	Arothron firmamentum	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Tetraodontidae	Arothron	Arothron firmamentum	99
AP014528.1_q901_a100	1	270588	Percilia irwini	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Centrarchiformes	Percichthyidae	Percilia	Percilia irwini	100
MK007152.1_q309_a104	1	2558185	Pterapogon cf. mirifica ML-2019	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Pterapogon	Pterapogon cf. mirifica ML-2019	104
AP004105.1_q908_a100	1	170196	Glossanodon semifasciatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Argentiniformes	Argentinidae	Glossanodon	Glossanodon semifasciatus	100
AF449391.1_q345_a100	1	1482989	Aphanius richardsoni	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius richardsoni	100
DQ164141.1_q377_a98	1	317499	Halichoeres chloropterus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Halichoeres	Halichoeres chloropterus	98
AF451673.1_q391_a99	5	195827	Aphanius anatoliae anatoliae	subspecies	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius anatoliae	99
AP006743.1_q903_a99	1	264150	Canthigaster coronata	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Tetraodontidae	Canthigaster	Canthigaster coronata	99
KC237282.1_q904_a100	1	1286091	Oxyurichthys formosanus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Oxyurichthys	Oxyurichthys formosanus	100
AP014529.1_q896_a100	1	135752	Bostockia porosa	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Centrarchiformes	Percichthyidae	Bostockia	Bostockia porosa	100
MK007153.1_q307_a103	1	1647160	Nectamia viria	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Nectamia	Nectamia viria	103
AP004106.1_q902_a101	1	170199	Nansenia ardesiaca	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Argentiniformes	Microstomatidae	Nansenia	Nansenia ardesiaca	101
AF449392.1_q344_a99	1	196032	Aphanius dispar dispar	subspecies	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius dispar	99
AP006744.1_q903_a99	1	264151	Canthigaster rivulata	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Tetraodontidae	Canthigaster	Canthigaster rivulata	99
KC196074.1_q898_a100	1	1285428	Acentrogobius chlorostigmatoides	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Acentrogobius	Acentrogobius chlorostigmatoides	100
KP892753.1_q923_a102	2	1263952	Rhinogobius similis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Rhinogobius	Rhinogobius similis	102
AP004107.1_q906_a99	1	170202	Platytroctes apus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Alepocephaliformes	Platytroctidae	Platytroctes	Platytroctes apus	99
AF449393.1_q345_a99	1	196032	Aphanius dispar dispar	subspecies	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius dispar	99
DQ164143.1_q390_a99	1	347727	Halichoeres lapillus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Halichoeres	Halichoeres lapillus	99
AP006745.1_q903_a99	1	229059	Sphoeroides pachygaster	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Tetraodontidae	Sphoeroides	Sphoeroides pachygaster	99
KC196075.1_q901_a99	1	1285437	Amoya chusanensis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Amoya	Amoya chusanensis	99
KY798490.1_q853_a98	1	66447	Galaxias brevipinnis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Galaxiiformes	Galaxiidae	Galaxias	Galaxias brevipinnis	98
AP004108.1_q906_a100	1	170203	Retropinna retropinna	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Osmeriformes	Retropinnidae	Retropinna	Retropinna retropinna	100
AF449394.1_q344_a99	2	196032	Aphanius dispar dispar	subspecies	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius dispar	99
DQ164144.1_q417_a98	1	347728	Halichoeres leucoxanthus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Halichoeres	Halichoeres leucoxanthus	98
AP012307.1_q892_a104	1	1503337	Repomucenus curvicornis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Syngnathiformes	Callionymidae	Repomucenus	Repomucenus curvicornis	104
